row,record,x,y,amplitude,thickness
6,2,70.0,40.447731018066406,35000000.0,9.896375838926172
6,3,70.0,39.57977294921875,529777.514122812,17.765783132530117
6,4,70.0,38.488494873046875,84244.19379636792,8.330847457627117
6,5,70.0,37.50736618041992,98675.37669717721,17.347764705882348
6,6,70.0,36.52541732788086,91882.17887553397,16.568089887640447
6,7,70.0,35.477909088134766,71249.82045913704,16.568089887640447
6,8,70.0,34.45524215698242,39397.89521923095,16.027826086956516
6,9,70.0,33.28032302856445,47486.20037139104,16.20395604395604
6,10,70.0,32.415679931640625,38231.70357210746,16.383999999999997
6,11,70.0,31.247188568115234,86215.581142928,10.239999999999998
6,12,70.0,30.41260528564453,103607.30768248215,16.383999999999997
6,13,70.0,29.24532127380371,158020.6707632779,16.027826086956516
6,14,70.0,28.452497482299805,184524.3950338844,15.855483870967738
6,15,70.0,27.26152229309082,254459.92327640025,15.686808510638294
6,16,70.0,26.44736099243164,272170.5933943126,15.686808510638294
6,17,70.0,25.314470291137695,327402.22604628914,15.686808510638294
6,18,70.0,24.46085548400879,437904.25963916816,15.686808510638294
6,19,70.0,23.32880973815918,387162.50017739914,15.855483870967738
6,20,70.0,22.452877044677734,430378.0641741261,15.855483870967738
6,21,70.0,21.33640480041504,433702.8428990318,15.855483870967738
6,22,70.0,20.246431350708008,295475.83225750807,15.855483870967738
6,23,70.0,19.376949310302734,294988.28495224856,15.855483870967738
6,24,70.0,18.254505157470703,331255.7724900433,15.686808510638294
6,25,70.0,17.365510940551758,421899.17605572095,15.521684210526313
6,26,70.0,16.282567977905273,504974.3685534527,15.359999999999998
6,27,70.0,15.301459312438965,468365.2784425758,15.201649484536079
6,28,70.0,14.205945014953613,387767.9157638642,15.201649484536079
6,29,70.0,13.325690269470215,398241.01239294355,15.201649484536079
6,30,70.0,12.226053237915039,426496.65474596847,15.359999999999998
6,31,70.0,11.274759292602539,414649.1403220095,15.521684210526313
6,32,70.0,10.254661560058594,239095.68125765288,15.521684210526313
6,33,70.0,9.288253784179688,289441.56600207987,15.521684210526313
6,34,70.0,8.285185813903809,245426.92338941418,15.201649484536079
6,35,70.0,7.3006272315979,229116.95489217396,14.894545454545451
6,36,70.0,6.303127288818359,220248.95851306128,14.745599999999996
6,37,70.0,5.363226890563965,202765.2372391187,14.894545454545451
6,38,70.0,4.176797866821289,194819.85526913818,15.046530612244894
6,39,70.0,3.3927576541900635,159157.31641520697,15.046530612244894
6,40,70.0,2.1974759101867676,81805.97973588512,15.201649484536079
6,41,70.0,1.396780252456665,103254.92868818977,11.796479999999997
6,42,70.0,0.22456151247024536,83247.18760710364,11.891612903225806
6,43,70.0,-0.6944184303283691,49008.61106491686,11.988292682926827
6,44,70.0,-1.726179838180542,112847.10607453823,12.287999999999997
6,45,70.0,-2.8025829792022705,83137.4304600022,7.123478260869564
6,46,70.0,-3.724111795425415,53864.04308010479,14.456470588235291
6,47,70.0,-4.617282390594482,45807.64127274048,14.894545454545451
6,48,70.0,-5.7021379470825195,43258.49335406779,15.046530612244894
6,49,70.0,-6.625263214111328,57851.81431620755,20.479999999999997
6,50,70.0,-7.660032272338867,77833.90568800193,20.479999999999997
6,51,70.0,-8.855447769165039,79057.4498377563,20.479999999999997
6,52,70.0,-9.667487144470215,75828.71055234599,20.479999999999997
6,53,70.0,-10.831937789916992,92535.48997958969,20.19945205479452
6,54,70.0,-11.629108428955078,110516.20714425707,20.19945205479452
6,55,70.0,-12.802220344543457,129691.89556149261,20.19945205479452
6,56,70.0,-13.78046703338623,147804.96721209027,20.19945205479452
6,57,70.0,-14.775032997131348,113193.7392694894,20.19945205479452
6,58,70.0,-15.783946990966797,100633.74761407262,19.926486486486482
6,59,70.0,-16.71554183959961,117830.4125189499,19.926486486486482
6,60,70.0,-17.74982452392578,168366.66559982733,19.926486486486482
6,61,70.0,-18.76978874206543,187636.64730019207,19.926486486486482
6,62,70.0,-19.725984573364258,194244.41658534692,19.926486486486482
6,63,70.0,-20.777772903442383,150128.22095913943,19.926486486486482
6,64,70.0,-21.86723518371582,117209.7780132231,19.926486486486482
6,65,70.0,-22.78575325012207,113135.83694572259,19.926486486486482
6,66,70.0,-23.786563873291016,114414.13148485201,19.926486486486482
6,67,70.0,-24.82404327392578,129076.81126078354,19.926486486486482
6,68,70.0,-25.887798309326172,134713.59293205442,19.926486486486482
6,69,70.0,-26.866140365600586,98064.66691216489,19.926486486486482
6,70,70.0,-28.025829315185547,76641.56196894414,19.402105263157893
6,71,70.0,-29.035188674926758,74124.59818265628,18.904615384615383
6,72,70.0,-30.204917907714844,102826.91147682356,18.6653164556962
7,0,72.0,-29.88136863708496,65463.524644143174,12.711724137931032
7,1,72.0,-29.187299728393555,91398.98759071087,12.60307692307692
7,2,72.0,-28.047306060791016,65986.3967281651,12.496271186440676
7,3,72.0,-27.259037017822266,132873.38443857612,20.19945205479452
7,4,72.0,-26.082275390625,73184.09289552849,20.19945205479452
7,5,72.0,-25.24193572998047,146098.0453781135,19.926486486486482
7,6,72.0,-24.12798500061035,91548.73628660632,19.926486486486482
7,7,72.0,-23.208473205566406,150660.12844821028,19.926486486486482
7,8,72.0,-22.12540054321289,126618.21873038326,20.19945205479452
7,9,72.0,-21.212324142456055,147955.1235295649,19.926486486486482
7,10,72.0,-20.230138778686523,109373.8057535664,20.19945205479452
7,11,72.0,-19.027498245239258,134197.4139107055,20.19945205479452
7,12,72.0,-18.119709014892578,109368.98556610256,20.19945205479452
7,13,72.0,-17.08394432067871,115763.1319494682,20.19945205479452
7,14,72.0,-16.15229606628418,106214.6613914228,20.19945205479452
7,15,72.0,-15.108176231384277,141448.7934297897,20.19945205479452
7,16,72.0,-14.131978034973145,106757.64208754565,20.19945205479452
7,17,72.0,-13.132410049438477,100432.3714336883,20.19945205479452
7,18,72.0,-12.127630233764648,93940.4294432744,20.19945205479452
7,19,72.0,-11.027787208557129,79532.10997591531,20.19945205479452
7,20,72.0,-9.988715171813965,70485.57822546855,20.19945205479452
7,21,72.0,-9.07349681854248,70283.02388699079,20.19945205479452
7,22,72.0,-8.009020805358887,67514.27965816218,20.19945205479452
7,23,72.0,-7.119204998016357,61316.733011140575,20.19945205479452
7,24,72.0,-6.087329864501953,64633.36373178754,17.982439024390242
7,25,72.0,-5.080904006958008,80720.81177395927,8.426057142857141
7,26,72.0,-4.178796291351318,77876.23081907778,16.948965517241376
7,27,72.0,-2.9679813385009766,92789.89223579422,16.568089887640447
7,28,72.0,-2.231055974960327,75895.88333910739,16.027826086956516
7,29,72.0,-1.0590816736221313,141551.01403961898,15.521684210526313
7,30,72.0,0.0,108280.43114753002,15.359999999999998
7,31,72.0,0.8728417754173279,208665.3526099904,15.201649484536079
7,32,72.0,1.9542917013168335,194472.90474845408,15.046530612244894
7,33,72.0,2.870605945587158,235488.1132169288,15.046530612244894
7,34,72.0,3.8871071338653564,366771.4405469874,14.894545454545451
7,35,72.0,4.928934097290039,455455.1927419825,14.894545454545451
7,36,72.0,5.841399192810059,263697.93401200033,14.894545454545451
7,37,72.0,6.972402095794678,282828.51939084195,14.894545454545451
7,38,72.0,7.985410213470459,259043.53707083018,15.201649484536079
7,39,72.0,8.987593650817871,273124.70178603125,15.521684210526313
7,40,72.0,9.93925952911377,305963.33883522754,15.521684210526313
7,41,72.0,10.945097923278809,394903.3477070773,15.359999999999998
7,42,72.0,11.897555351257324,382947.78724194923,15.359999999999998
7,43,72.0,12.953781127929688,470132.98899761226,15.201649484536079
7,44,72.0,14.046611785888672,571377.2302907617,15.201649484536079
7,45,72.0,14.887212753295898,579925.0496324011,15.359999999999998
7,46,72.0,16.082839965820312,584890.2686754096,15.359999999999998
7,47,72.0,16.8555908203125,460354.0281670967,15.521684210526313
7,48,72.0,18.049684524536133,403171.34083172295,15.686808510638294
7,49,72.0,18.841800689697266,520306.05451751366,15.686808510638294
7,50,72.0,20.00896453857422,384587.02578589245,15.686808510638294
7,51,72.0,20.86367416381836,371209.5156863474,15.686808510638294
7,52,72.0,21.965965270996094,380300.8286064763,15.686808510638294
7,53,72.0,22.78575325012207,462716.85264046246,15.521684210526313
7,54,72.0,23.97490692138672,4303963.406963928,30.0
7,55,72.0,24.832143783569336,353747.65141711204,15.521684210526313
7,56,72.0,26.056856155395508,251527.91936076677,15.521684210526313
7,57,72.0,27.11311149597168,153812.54154984167,15.521684210526313
7,58,72.0,28.064414978027344,143984.38748604152,15.855483870967738
7,59,72.0,29.067399978637695,281456.96026503807,30.0
7,60,72.0,30.09990692138672,196850.95392392893,30.0
7,61,72.0,31.02169418334961,87614.65872535345,10.31160839160839
7,62,72.0,32.053462982177734,104047.85287589309,16.20395604395604
7,63,72.0,32.96882247924805,82149.24523950707,16.20395604395604
7,64,72.0,34.121925354003906,95069.26284983451,13.049203539823008
7,65,72.0,35.10208511352539,153382.39334616926,13.049203539823008
7,66,72.0,36.09456253051758,81322.59884954328,13.165714285714284
7,67,72.0,37.26039505004883,96674.38258417402,17.765783132530117
7,68,72.0,38.11355209350586,3761671.2685350147,17.1460465116279
7,69,72.0,39.24388885498047,35000000.0,16.383999999999997
7,70,72.0,40.176025390625,35000000.0,30.0
7,71,72.0,41.333641052246094,35000000.0,30.0
8,0,74.0,42.26424026489258,35000000.0,30.0
8,1,74.0,41.602169036865234,35000000.0,30.0
8,2,74.0,40.546180725097656,35000000.0,12.822260869565216
8,3,74.0,39.600120544433594,2932607.164379341,17.765783132530117
8,4,74.0,38.69926834106445,50213.09968165227,6.733150684931506
8,5,74.0,37.582584381103516,54295.71195121188,8.673882352941174
8,6,74.0,36.6456413269043,54339.48533729019,5.585454545454545
8,7,74.0,35.4573860168457,22274.002420443892,15.359999999999998
8,8,74.0,34.3528938293457,60592.62259214199,15.521684210526313
8,9,74.0,33.44522476196289,56483.72743519932,15.686808510638294
8,10,74.0,32.329795837402344,31300.530605126845,7.80190476190476
8,11,74.0,31.246463775634766,33530.728131596756,30.0
8,12,74.0,30.270042419433594,148724.7166315622,15.686808510638294
8,13,74.0,29.259750366210938,219262.43131909962,15.521684210526313
8,14,74.0,28.060834884643555,250440.84646265034,15.359999999999998
8,15,74.0,27.235729217529297,344542.21760548145,15.201649484536079
8,16,74.0,26.03730010986328,223965.30552573936,15.046530612244894
8,17,74.0,25.26311492919922,296802.59076528996,15.046530612244894
8,18,74.0,24.164945602416992,344614.8963580858,15.046530612244894
8,19,74.0,23.129362106323242,397134.16147156956,15.201649484536079
8,20,74.0,22.213912963867188,378606.3026024393,15.201649484536079
8,21,74.0,21.121381759643555,322300.2863784296,15.201649484536079
8,22,74.0,20.228805541992188,255851.4743147795,15.359999999999998
8,23,74.0,19.113401412963867,303848.4770967908,15.201649484536079
8,24,74.0,18.21965789794922,435627.04666191706,15.201649484536079
8,25,74.0,17.079551696777344,437038.40929617855,15.201649484536079
8,26,74.0,16.289342880249023,557181.9961950808,15.201649484536079
8,27,74.0,15.166306495666504,439003.60613444954,15.201649484536079
8,28,74.0,14.212007522583008,242192.61470616414,15.359999999999998
8,29,74.0,13.134389877319336,298359.5219126792,15.521684210526313
8,30,74.0,11.910406112670898,281441.15587647766,15.686808510638294
8,31,74.0,11.136208534240723,211501.361771251,15.855483870967738
8,32,74.0,10.070368766784668,199136.2004850897,15.686808510638294
8,33,74.0,9.162399291992188,153079.35377469732,14.599603960396037
8,34,74.0,8.099181175231934,183035.25648154266,14.745599999999996
8,35,74.0,7.044040203094482,279258.731851316,14.745599999999996
8,36,74.0,6.068902492523193,356433.0583916189,14.745599999999996
8,37,74.0,5.0360589027404785,442076.1574357067,14.745599999999996
8,38,74.0,4.120652675628662,363044.8578613346,14.745599999999996
8,39,74.0,3.0066022872924805,286767.6680941889,14.894545454545451
8,40,74.0,2.1201541423797607,143295.36089650154,14.894545454545451
8,41,74.0,1.1919031143188477,157310.37335310064,15.046530612244894
8,42,74.0,0.12027620524168015,136024.22495090665,15.046530612244894
8,43,74.0,-0.9007793068885803,130167.29531925463,15.359999999999998
8,44,74.0,-1.8398646116256714,90742.06537286348,7.679999999999999
8,45,74.0,-2.9428958892822266,24212.52048911138,11.891612903225806
8,46,74.0,-3.868957281112671,38063.17792796644,11.891612903225806
8,47,74.0,-4.924676895141602,69942.98894747239,7.80190476190476
8,48,74.0,-6.044625759124756,82061.81515815556,7.600824742268039
8,49,74.0,-6.854716777801514,90299.24566885401,19.402105263157893
8,50,74.0,-8.052508354187012,113953.34101196236,19.6608
8,51,74.0,-8.863554954528809,127156.74444827523,19.6608
8,52,74.0,-10.060011863708496,91328.9707848117,19.6608
8,53,74.0,-10.852849960327148,97036.08808588621,19.6608
8,54,74.0,-12.007501602172852,115515.73055638325,19.926486486486482
8,55,74.0,-12.906914710998535,121189.84327604898,19.926486486486482
8,56,74.0,-13.977193832397461,148091.58993568146,19.926486486486482
8,57,74.0,-14.925633430480957,119076.97030478287,19.6608
8,58,74.0,-15.959199905395508,98631.59426553256,19.926486486486482
8,59,74.0,-16.944353103637695,101175.93836011486,19.6608
8,60,74.0,-17.89992332458496,132536.82915907135,19.926486486486482
8,61,74.0,-19.04475975036621,122590.57662068632,19.926486486486482
8,62,74.0,-19.85792350769043,147772.4069907132,19.926486486486482
8,63,74.0,-21.073835372924805,112150.0776634658,20.19945205479452
8,64,74.0,-21.835054397583008,68375.93265939657,20.19945205479452
8,65,74.0,-22.987430572509766,98778.57512144497,7.970594594594592
8,66,74.0,-24.109729766845703,116554.42956992835,8.10197802197802
8,67,74.0,-24.91269874572754,95247.02526740202,9.637647058823529
8,68,74.0,-26.10492706298828,145895.18985237877,9.701052631578946
8,69,74.0,-26.913978576660156,101679.06181146773,9.637647058823529
8,70,74.0,-28.0842342376709,62340.90355924527,8.829700598802393
8,71,74.0,-29.346588134765625,58473.25912976394,11.342769230769228
8,72,74.0,-30.441848754882812,116119.56144101119,17.1460465116279
9,0,76.0,-29.039363861083984,94836.41210575573,7.089230769230769
9,1,76.0,-28.191242218017578,122328.38144494878,7.021714285714285
9,2,76.0,-27.20975112915039,86016.54518536886,9.963243243243241
9,3,76.0,-26.37445068359375,104939.0718087058,9.8304
9,4,76.0,-25.135225296020508,95758.88385099471,7.970594594594592
9,5,76.0,-24.261367797851562,129056.28416936361,7.927741935483869
9,6,76.0,-23.176494598388672,95059.92980145576,21.065142857142853
9,7,76.0,-22.240158081054688,102948.17021037404,10.384225352112676
9,8,76.0,-21.207904815673828,121255.32082647047,17.765783132530117
9,9,76.0,-20.144235610961914,125953.61211208763,19.150129870129867
9,10,76.0,-19.187726974487305,162301.17454692497,19.150129870129867
9,11,76.0,-18.14699363708496,204511.87963082432,18.6653164556962
9,12,76.0,-17.190139770507812,124623.80850926321,19.402105263157893
9,13,76.0,-16.199565887451172,125126.95550714624,19.6608
9,14,76.0,-15.228127479553223,135175.88244917666,19.6608
9,15,76.0,-14.182005882263184,157638.72289091613,19.6608
9,16,76.0,-13.185211181640625,179487.75725874346,19.6608
9,17,76.0,-12.058623313903809,184596.75829863682,19.6608
9,18,76.0,-11.124817848205566,155217.50984392353,19.6608
9,19,76.0,-10.09359359741211,138621.58477398346,19.402105263157893
9,20,76.0,-9.23047924041748,147701.97795829992,18.904615384615383
9,21,76.0,-8.085613250732422,116496.72413172625,18.6653164556962
9,22,76.0,-7.215474605560303,113194.17818184715,18.432
9,23,76.0,-6.026793956756592,157323.59567073843,18.6653164556962
9,24,76.0,-5.233259677886963,119587.7913906952,18.904615384615383
9,25,76.0,-4.0238118171691895,114766.83494801706,19.150129870129867
9,26,76.0,-3.2277610301971436,102005.72970132458,18.904615384615383
9,27,76.0,-2.022583484649658,182695.46487946794,12.391260504201679
9,28,76.0,-1.2241166830062866,240198.62592812412,12.391260504201679
9,29,76.0,-0.05368933081626892,242540.96623610894,12.391260504201679
9,30,76.0,0.7330347895622253,263729.5987832843,12.287999999999997
9,31,76.0,1.934386134147644,352687.02447703585,20.479999999999997
9,32,76.0,2.9028749465942383,323866.60231410875,20.479999999999997
9,33,76.0,3.8781847953796387,310688.8773381107,20.19945205479452
9,34,76.0,4.858663558959961,297607.7303572966,20.19945205479452
9,35,76.0,5.807266712188721,319769.99169403134,14.745599999999996
9,36,76.0,7.02256441116333,156497.73389974853,16.20395604395604
9,37,76.0,7.8064284324646,143312.5417322484,16.20395604395604
9,38,76.0,8.966117858886719,126165.91114647775,16.20395604395604
9,39,76.0,9.81273365020752,156322.72954123566,16.383999999999997
9,40,76.0,10.866720199584961,226467.12742053013,16.20395604395604
9,41,76.0,11.808974266052246,224179.50186015395,15.855483870967738
9,42,76.0,13.033059120178223,234025.7742036202,15.201649484536079
9,43,76.0,13.878458976745605,339628.8563913191,15.046530612244894
9,44,76.0,15.091461181640625,524995.1916927344,14.894545454545451
9,45,76.0,15.871600151062012,537292.8285611582,14.894545454545451
9,46,76.0,17.016803741455078,534655.3703846114,14.894545454545451
9,47,76.0,17.900022506713867,535821.0098935848,14.894545454545451
9,48,76.0,19.052995681762695,467073.56488107966,15.046530612244894
9,49,76.0,19.868104934692383,447191.73449518613,15.046530612244894
9,50,76.0,21.011138916015625,361359.0982221469,15.046530612244894
9,51,76.0,21.80463409423828,467284.39037703985,14.894545454545451
9,52,76.0,22.99217987060547,357840.3193364055,14.894545454545451
9,53,76.0,24.12798500061035,466504.43169033335,14.894545454545451
9,54,76.0,24.986371994018555,333297.51630591776,14.745599999999996
9,55,76.0,26.1037540435791,285860.64909320005,14.894545454545451
9,56,76.0,26.961742401123047,333269.7433724276,14.894545454545451
9,57,76.0,27.875497817993164,191796.10976492814,15.046530612244894
9,58,76.0,28.94181251525879,111024.13324360453,15.359999999999998
9,59,76.0,29.904956817626953,138731.3053064189,15.686808510638294
9,60,76.0,31.023956298828125,139282.41358748774,15.686808510638294
9,61,76.0,32.11516189575195,217058.7258100548,15.521684210526313
9,62,76.0,32.96870422363281,300211.1078312489,15.359999999999998
9,63,76.0,34.15534591674805,317393.7208968134,15.201649484536079
9,64,76.0,34.9956169128418,350552.6754912789,15.201649484536079
9,65,76.0,36.154396057128906,344532.6587773395,15.201649484536079
9,66,76.0,36.96074295043945,205012.57857824588,15.046530612244894
9,67,76.0,38.21352005004883,197876.78412818824,14.894545454545451
9,68,76.0,39.02495193481445,1331168.8842776304,17.55428571428571
9,69,76.0,40.24549865722656,35000000.0,17.55428571428571
9,70,76.0,41.08094787597656,35000000.0,30.0
9,71,76.0,42.20035171508789,35000000.0,11.702857142857141
10,0,78.0,42.403831481933594,25715807.14548861,30.0
10,1,78.0,41.59428024291992,1576684.194832022,11.256183206106869
10,2,78.0,40.583740234375,429486.61516389996,15.201649484536079
10,3,78.0,39.6766242980957,220573.53213686898,15.201649484536079
10,4,78.0,38.42364501953125,252495.15620094855,15.201649484536079
10,5,78.0,37.63425064086914,362529.61056494695,15.359999999999998
10,6,78.0,36.37529754638672,292246.1492754262,15.359999999999998
10,7,78.0,35.57181930541992,132343.20875542544,15.521684210526313
10,8,78.0,34.39338302612305,165311.517660012,15.521684210526313
10,9,78.0,33.57730484008789,106910.23630777815,15.686808510638294
10,10,78.0,32.409847259521484,297.9484640569346,3.9321599999999988
10,11,78.0,31.5440731048584,85086.63786386323,15.855483870967738
10,12,78.0,30.42318344116211,223081.82787929187,14.456470588235291
10,13,78.0,29.582820892333984,267639.6451349241,14.456470588235291
10,14,78.0,28.402996063232422,377556.0632802047,14.456470588235291
10,15,78.0,27.38155746459961,376690.9183574011,14.456470588235291
10,16,78.0,26.431222915649414,455226.66811352916,14.456470588235291
10,17,78.0,25.325712203979492,422335.40549943474,14.599603960396037
10,18,78.0,24.448287963867188,361681.90233423613,14.599603960396037
10,19,78.0,23.352230072021484,407129.8770859099,14.745599999999996
10,20,78.0,22.45048713684082,403015.684469974,14.745599999999996
10,21,78.0,21.34532928466797,264880.7233115577,14.745599999999996
10,22,78.0,20.3375186920166,334249.1791849928,14.745599999999996
10,23,78.0,19.426502227783203,413201.2068035241,14.745599999999996
10,24,78.0,18.31879997253418,412698.86999616097,14.599603960396037
10,25,78.0,17.452272415161133,510431.74439460284,14.599603960396037
10,26,78.0,16.321556091308594,400033.9047976035,14.456470588235291
10,27,78.0,15.468000411987305,252847.02466824034,14.599603960396037
10,28,78.0,14.279070854187012,220165.9829896415,14.745599999999996
10,29,78.0,13.592839241027832,166850.6583578452,14.599603960396037
10,30,78.0,12.36413288116455,183039.8320707342,16.75636363636363
10,31,78.0,11.510992050170898,127581.87446283681,16.568089887640447
10,32,78.0,10.367986679077148,177217.88261535947,16.20395604395604
10,33,78.0,9.200811386108398,211024.69147242262,16.20395604395604
10,34,78.0,8.396232604980469,334041.7000511898,16.027826086956516
10,35,78.0,7.154527187347412,529659.1839741128,15.686808510638294
10,36,78.0,6.411199569702148,1163113.3453855817,23.78322580645161
10,37,78.0,5.2274627685546875,2006686.7999086806,21.68470588235294
10,38,78.0,4.419683933258057,1239699.2539326162,30.0
10,39,78.0,3.2355260848999023,402654.26430544857,20.76845070422535
10,40,78.0,2.297903299331665,412882.6551303165,20.76845070422535
10,41,78.0,1.2505841255187988,506260.3269488526,21.68470588235294
10,42,78.0,0.2899223864078522,244111.4748334597,26.331428571428567
10,43,78.0,-0.7291836738586426,157388.67535899428,27.30666666666666
10,44,78.0,-1.8359568119049072,112928.12284698553,30.0
10,45,78.0,-2.6848676204681396,66317.09555935177,19.150129870129867
10,46,78.0,-3.861008882522583,210788.94892323186,30.0
10,47,78.0,-4.670971393585205,74768.19764670866,17.347764705882348
10,48,78.0,-5.789983749389648,142656.28644966544,17.347764705882348
10,49,78.0,-6.646739482879639,271055.4428662593,16.75636363636363
10,50,78.0,-7.745777130126953,3447198.134676076,30.0
10,51,78.0,-8.622506141662598,104494.98490994894,19.402105263157893
10,52,78.0,-9.85736083984375,88459.81580121402,19.6608
10,53,78.0,-10.769942283630371,194179.90805072276,19.402105263157893
10,54,78.0,-11.686867713928223,164748.09747014404,19.6608
10,55,78.0,-12.750091552734375,1315185.8722155378,19.402105263157893
10,56,78.0,-13.717272758483887,1618411.2280165197,19.402105263157893
10,57,78.0,-14.917075157165527,1739356.4016873252,30.0
10,58,78.0,-15.849089622497559,964252.5880255245,30.0
10,59,78.0,-16.89982795715332,6317557.786854804,30.0
10,60,78.0,-17.846332550048828,1266841.6001741167,17.1460465116279
10,61,78.0,-18.91364860534668,3231195.6190133067,30.0
10,62,78.0,-19.83283805847168,115675.0954253661,10.457872340425531
10,63,78.0,-20.8824462890625,10090974.47909371,30.0
10,64,78.0,-21.8515567779541,10777738.895701297,30.0
10,65,78.0,-22.87890625,3776611.5743240137,30.0
10,66,78.0,-23.9294376373291,575004.461764586,30.0
10,67,78.0,-24.844566345214844,103493.08719985251,20.76845070422535
10,68,78.0,-25.81382942199707,125981.280922661,7.600824742268039
10,69,78.0,-27.092823028564453,95922.16878053853,8.523468208092485
10,70,78.0,-28.102617263793945,104256.16883209019,6.612376681614348
10,71,78.0,-29.280853271484375,6283731.689036969,30.0
11,0,80.0,-29.142568588256836,128497.78126375382,19.926486486486482
