row,record,x,y,amplitude,thickness
11,1,80.0,-28.430644989013672,144187.41920102524,5.8514285714285705
11,2,80.0,-27.2849178314209,146011.40708946934,10.608345323741005
11,3,80.0,-26.393959045410156,113813.8163597204,10.532571428571426
11,4,80.0,-25.319887161254883,91601.81493576456,9.158757763975155
11,5,80.0,-24.34443473815918,80503.35280165207,8.991219512195121
11,6,80.0,-23.32264518737793,80842.4469979658,8.829700598802393
11,7,80.0,-22.273006439208984,93233.19838847386,16.948965517241376
11,8,80.0,-21.379091262817383,77873.38459206022,16.948965517241376
11,9,80.0,-20.28057098388672,88369.43926027938,16.75636363636363
11,10,80.0,-19.219430923461914,111461.28159941678,10.384225352112676
11,11,80.0,-18.200681686401367,76805.46626725925,19.6608
11,12,80.0,-17.25575065612793,142036.60354647398,19.6608
11,13,80.0,-16.259201049804688,182972.21151461083,19.6608
11,14,80.0,-15.118913650512695,222474.13671348267,19.6608
11,15,80.0,-14.295722961425781,179853.58625793134,9.513290322580644
11,16,80.0,-13.122285842895508,150091.51108191692,19.926486486486482
11,17,80.0,-12.32242488861084,166197.34668017967,7.927741935483869
11,18,80.0,-11.148144721984863,132541.70666127143,20.19945205479452
11,19,80.0,-10.366815567016602,161899.33477197003,16.948965517241376
11,20,80.0,-9.17989730834961,123255.42043138195,16.948965517241376
11,21,80.0,-8.235942840576172,169034.0143959134,16.948965517241376
11,22,80.0,-7.191819190979004,123867.32008471922,16.948965517241376
11,23,80.0,-6.313864707946777,159800.17056707374,16.948965517241376
11,24,80.0,-5.245433330535889,126852.20183030867,17.1460465116279
11,25,80.0,-4.391787052154541,241121.954811864,14.599603960396037
11,26,80.0,-3.2732577323913574,132841.46414929122,14.745599999999996
11,27,80.0,-2.1780903339385986,458930.40142036224,15.521684210526313
11,28,80.0,-1.337162733078003,843031.3891953516,21.065142857142853
11,29,80.0,-0.18595489859580994,1921987.2385849084,21.370434782608694
11,30,80.0,0.7813000082969666,2096905.9109236635,21.370434782608694
11,31,80.0,1.7932236194610596,2962887.662987607,21.065142857142853
11,32,80.0,2.7944672107696533,2287040.485449192,21.065142857142853
11,33,80.0,3.7475152015686035,2002579.4976273368,21.065142857142853
11,34,80.0,4.7427449226379395,1203657.1262951994,20.76845070422535
11,35,80.0,5.848210334777832,445775.9457998432,26.331428571428567
11,36,80.0,6.744729518890381,556951.8243911517,16.383999999999997
11,37,80.0,7.864748001098633,381663.91098566854,16.20395604395604
11,38,80.0,8.753798484802246,223653.51872217024,16.383999999999997
11,39,80.0,9.79705810546875,173888.90856125022,16.948965517241376
11,40,80.0,10.83450698852539,118200.43310979947,17.347764705882348
11,41,80.0,11.722907066345215,195190.98568285035,14.745599999999996
11,42,80.0,12.778059959411621,198492.76698433488,14.745599999999996
11,43,80.0,13.812789916992188,325957.8187292345,14.745599999999996
11,44,80.0,14.764564514160156,292742.4602390617,14.599603960396037
11,45,80.0,15.804686546325684,413198.0633806205,14.599603960396037
11,46,80.0,16.675905227661133,282440.4999461598,14.456470588235291
11,47,80.0,17.833253860473633,387607.4782820996,14.599603960396037
11,48,80.0,18.99528694152832,371705.53965767974,14.745599999999996
11,49,80.0,19.82415199279785,331439.8517085393,14.894545454545451
11,50,80.0,20.9281005859375,283955.13639098476,14.894545454545451
11,51,80.0,21.781333923339844,324724.852469971,14.745599999999996
11,52,80.0,22.850177764892578,507852.1730204662,14.599603960396037
11,53,80.0,23.736862182617188,604844.7691899282,14.456470588235291
11,54,80.0,24.920181274414062,442491.78501801623,14.456470588235291
11,55,80.0,25.845293045043945,597298.8200149151,14.456470588235291
11,56,80.0,26.844327926635742,460327.0745386084,14.456470588235291
11,57,80.0,27.777585983276367,404908.13909692847,14.456470588235291
11,58,80.0,28.795778274536133,347511.6945693391,14.456470588235291
11,59,80.0,29.86200523376465,226962.80276844025,14.456470588235291
11,60,80.0,30.80975914001465,142735.1620574497,8.474482758620688
11,61,80.0,31.794818878173828,147583.74127190327,5.945806451612903
11,62,80.0,32.92525100708008,156396.77022517708,15.686808510638294
11,63,80.0,33.75767135620117,233024.2411559161,15.521684210526313
11,64,80.0,34.965450286865234,236628.9609845199,15.521684210526313
11,65,80.0,35.885948181152344,314925.24352837907,15.359999999999998
11,66,80.0,36.924983978271484,231632.32556930833,15.359999999999998
11,67,80.0,37.840240478515625,104225.63149488765,15.201649484536079
11,68,80.0,38.9451904296875,136280.03918411283,15.046530612244894
11,69,80.0,39.81600570678711,83895.70464100211,14.894545454545451
11,70,80.0,40.992820739746094,609876.120746846,17.347764705882348
11,71,80.0,42.1630973815918,7912743.445549993,17.1460465116279
11,72,80.0,43.16046142578125,30860889.737607338,11.256183206106869
12,0,82.0,43.123268127441406,1141703.4366585147,17.55428571428571
12,1,82.0,42.449615478515625,274444.5091176561,17.55428571428571
12,2,82.0,41.33004379272461,116533.03172750531,17.982439024390242
12,3,82.0,40.475643157958984,15682.305307949084,30.0
12,4,82.0,39.403045654296875,25965.384733332263,9.575064935064933
12,5,82.0,38.441558837890625,72163.82890198662,15.359999999999998
12,6,82.0,37.453704833984375,110646.77508735041,15.521684210526313
12,7,82.0,36.390628814697266,127762.61414930748,15.686808510638294
12,8,82.0,35.36516189575195,85642.72829529083,11.430697674418603
12,9,82.0,34.479286193847656,76273.07345175698,11.342769230769228
12,10,82.0,33.38505935668945,65020.41767918781,11.610708661417322
12,11,82.0,32.37746810913086,70845.19216131614,7.4850761421319785
12,12,82.0,31.43634796142578,105857.61779652584,14.456470588235291
12,13,82.0,30.42753028869629,203627.22218931178,14.456470588235291
12,14,82.0,29.504833221435547,261564.85770022077,14.456470588235291
12,15,82.0,28.34670066833496,131910.6659402263,14.456470588235291
12,16,82.0,27.274181365966797,180230.2992453571,14.456470588235291
12,17,82.0,26.37765884399414,304671.78266449756,14.456470588235291
12,18,82.0,25.30914878845215,283242.069844834,14.456470588235291
12,19,82.0,24.458667755126953,262377.6844813276,14.456470588235291
12,20,82.0,23.290430068969727,221400.5232434672,14.745599999999996
12,21,82.0,22.440439224243164,174105.46835032807,6.988436018957345
12,22,82.0,21.26818084716797,120523.44107611343,13.165714285714284
12,23,82.0,20.488656997680664,196605.65010074424,14.894545454545451
12,24,82.0,19.315406799316406,253838.1078290768,14.599603960396037
12,25,82.0,18.46930694580078,377760.1140001521,14.599603960396037
12,26,82.0,17.289520263671875,335617.8622517922,14.599603960396037
12,27,82.0,16.44009780883789,307654.10298470117,14.745599999999996
12,28,82.0,15.241189956665039,151997.71173415735,14.745599999999996
12,29,82.0,14.120294570922852,245735.51417049137,14.894545454545451
12,30,82.0,13.243847846984863,286011.4278771415,12.711724137931032
12,31,82.0,12.080099105834961,176488.3444436524,12.822260869565216
12,32,82.0,11.199993133544922,158662.9411702082,16.568089887640447
12,33,82.0,10.072117805480957,108561.38561931849,16.20395604395604
12,34,82.0,9.240035057067871,226764.44791238237,16.383999999999997
12,35,82.0,8.077223777770996,259935.4909491362,16.75636363636363
12,36,82.0,7.197272300720215,784672.6157627899,30.0
12,37,82.0,6.087644577026367,1240895.0945217016,30.0
12,38,82.0,5.283030033111572,2398491.3981568636,30.0
12,39,82.0,4.097232818603516,2668304.991384569,30.0
12,40,82.0,3.252302885055542,2065311.986867227,30.0
12,41,82.0,2.0752243995666504,2776487.424764997,30.0
12,42,82.0,0.8805050253868103,2071467.382666436,30.0
12,43,82.0,0.0640808641910553,780774.1778193078,19.926486486486482
12,44,82.0,-0.95542311668396,490892.5341438125,18.904615384615383
12,45,82.0,-1.9000879526138306,64107.190388396404,11.891612903225806
12,46,82.0,-2.9314372539520264,37822.63897384564,17.347764705882348
12,47,82.0,-3.963099956512451,94953.85100287368,17.1460465116279
12,48,82.0,-5.029436111450195,102112.43537195133,16.948965517241376
12,49,82.0,-6.002467155456543,114597.26543896434,7.089230769230769
12,50,82.0,-6.987517356872559,64269.19788282873,12.086557377049179
12,51,82.0,-7.795690536499023,84623.32600533325,11.988292682926827
12,52,82.0,-8.970191955566406,71703.98243358643,11.086917293233082
12,53,82.0,-10.088801383972168,67208.28199356665,6.221772151898733
12,54,82.0,-11.038525581359863,100042.24620682174,20.19945205479452
12,55,82.0,-11.872815132141113,153142.9428343519,9.701052631578946
12,56,82.0,-12.767321586608887,109802.78416524864,19.926486486486482
12,57,82.0,-14.034390449523926,158747.3819951567,19.6608
12,58,82.0,-14.980609893798828,113951.9620615966,19.6608
12,59,82.0,-15.945731163024902,103495.639132643,19.6608
12,60,82.0,-16.977373123168945,95490.4103547981,19.6608
12,61,82.0,-17.982009887695312,98273.53495474758,12.391260504201679
12,62,82.0,-18.800350189208984,89483.55212410983,7.843404255319147
12,63,82.0,-19.99852752685547,80537.41140068557,12.496271186440676
12,64,82.0,-20.840435028076172,63503.235971114664,9.04638036809816
12,65,82.0,-22.034955978393555,59568.048379743144,21.68470588235294
12,66,82.0,-22.839441299438477,63098.20071965823,22.008358208955222
12,67,82.0,-23.949159622192383,118077.17779856177,8.23776536312849
12,68,82.0,-24.879636764526367,94740.41136592736,10.685217391304347
12,69,82.0,-25.98257064819336,101856.38548421195,6.826666666666665
12,70,82.0,-27.054777145385742,63576.900872912905,19.150129870129867
12,71,82.0,-28.20869255065918,88296.16685419955,7.760842105263157
12,72,82.0,-29.21319007873535,99600.71646549623,7.885347593582886
13,0,84.0,-28.200286865234375,95931.51210443194,18.432
13,1,84.0,-27.156301498413086,139991.12526387064,18.432
13,2,84.0,-26.0797119140625,92762.38852713873,10.09972602739726
13,3,84.0,-25.068857192993164,101568.51853969989,10.09972602739726
13,4,84.0,-24.123579025268555,111825.23565687795,20.479999999999997
13,5,84.0,-23.302827835083008,105697.25014706909,20.479999999999997
13,6,84.0,-22.192697525024414,96398.44211869936,20.479999999999997
13,7,84.0,-21.402252197265625,101462.21864876813,9.765298013245031
13,8,84.0,-20.203229904174805,111839.62837586745,9.963243243243241
13,9,84.0,-19.381086349487305,114993.67227402392,20.19945205479452
13,10,84.0,-18.200681686401367,118503.57181053795,19.6608
13,11,84.0,-17.339031219482422,155237.9832812952,19.150129870129867
13,12,84.0,-16.196924209594727,143702.8838262271,19.150129870129867
13,13,84.0,-15.374468803405762,177070.30296011432,19.402105263157893
13,14,84.0,-14.380661010742188,130076.31797287066,19.402105263157893
13,15,84.0,-13.367965698242188,144624.72787220747,19.6608
13,16,84.0,-12.23498249053955,134724.79509301338,5.921927710843373
13,17,84.0,-11.285496711730957,78356.50405848074,19.926486486486482
13,18,84.0,-10.266276359558105,83396.54867220216,10.763211678832114
13,19,84.0,-9.298992156982422,152580.38238072634,10.608345323741005
13,20,84.0,-8.131942749023438,95588.94864118635,20.19945205479452
13,21,84.0,-7.299191951751709,194872.61977737246,20.76845070422535
13,22,84.0,-6.23190450668335,498983.3883604942,10.922666666666665
13,23,84.0,-5.2880330085754395,1645541.1868873714,11.256183206106869
13,24,84.0,-4.205376625061035,267418.84702259634,21.065142857142853
13,25,84.0,-3.1569323539733887,119604.45521048219,21.68470588235294
13,26,84.0,-2.1547060012817383,471217.10922784626,22.34181818181818
13,27,84.0,-1.1596895456314087,2709775.9418831915,17.55428571428571
13,28,84.0,-0.20935839414596558,6917814.68209733,17.982439024390242
13,29,84.0,0.6335340738296509,6475607.670407399,30.0
13,30,84.0,1.8280775547027588,5864011.658870646,30.0
13,31,84.0,3.028078079223633,10795410.02741181,30.0
13,32,84.0,3.8556394577026367,5754938.35427647,30.0
13,33,84.0,5.003845691680908,5049690.525876831,30.0
13,34,84.0,5.854377269744873,1909771.4150589437,30.0
13,35,84.0,6.807806968688965,765833.9672056464,30.0
13,36,84.0,7.963237285614014,150955.0698129619,17.765783132530117
13,37,84.0,8.939287185668945,445853.6832746991,17.982439024390242
13,38,84.0,10.082498550415039,4644487.130537799,30.0
13,39,84.0,10.920409202575684,305619.87194374745,30.0
13,40,84.0,12.123051643371582,158054.76580973595,14.316116504854367
13,41,84.0,13.109166145324707,11961723.2281608,30.0
13,42,84.0,14.335051536560059,9439244.812191151,30.0
13,43,84.0,15.773303031921387,3224685.7922485266,30.0
13,44,84.0,16.71937370300293,1225252.8403782398,30.0
13,45,84.0,17.658906936645508,2493870.593030935,30.0
13,46,84.0,18.64093589782715,1614826.9646659323,30.0
13,47,84.0,19.783626556396484,520184.21029784804,13.65333333333333
13,48,84.0,20.745555877685547,232450.27323773314,13.284324324324322
13,49,84.0,21.711965560913086,443716.1372506516,13.284324324324322
13,50,84.0,22.54573631286621,255315.4064199323,13.528073394495411
13,51,84.0,23.693742752075195,599376.2005885056,30.0
13,52,84.0,24.74170684814453,175799.34219190417,13.910943396226413
13,53,84.0,25.91154670715332,234368.47606960687,14.178461538461537
13,54,84.0,26.779647827148438,217507.7695603163,30.0
13,55,84.0,28.14508056640625,130766.90067239023,14.456470588235291
13,56,84.0,29.067399978637695,93765.0986575378,14.599603960396037
13,57,84.0,30.10298728942871,172922.71457492773,11.430697674418603
13,58,84.0,31.02169418334961,154521.28437405225,11.342769230769228
13,59,84.0,32.110042572021484,153749.29775664562,7.299801980198018
13,60,84.0,32.97598648071289,144985.7329544886,6.795207373271888
13,61,84.0,34.17854690551758,160243.2707864435,13.165714285714284
13,62,84.0,35.14503479003906,166702.91671910515,13.049203539823008
13,63,84.0,36.19695281982422,170518.19722547662,12.93473684210526
13,64,84.0,37.11006546020508,90891.3134500244,12.496271186440676
13,65,84.0,38.233970642089844,146971.3233392785,12.086557377049179
13,66,84.0,39.053619384765625,106777.19841093838,15.046530612244894
13,67,84.0,40.27838134765625,114695.87379994606,6.328583690987124
13,68,84.0,41.10820388793945,138108.8875374519,6.248135593220338
13,69,84.0,42.29598617553711,381276.443179274,14.456470588235291
13,70,84.0,43.40245056152344,3416983.2477358105,13.78093457943925
14,0,86.0,43.48695373535156,434711.40439628187,5.8514285714285705
14,1,86.0,42.485801696777344,252996.33023132494,9.102222222222222
14,2,86.0,41.471153259277344,656345.3015360944,7.192975609756096
14,3,86.0,40.46027755737305,1020898.830195099,7.2282352941176455
14,4,86.0,39.34354019165039,172577.848696483,11.988292682926827
14,5,86.0,38.3262825012207,183703.52419838938,12.711724137931032
14,6,86.0,37.342159271240234,230023.62901563794,12.711724137931032
14,7,86.0,36.37989044189453,151490.51878582008,12.496271186440676
14,8,86.0,35.34905242919922,89555.43355597845,12.391260504201679
14,9,86.0,34.32310104370117,114145.87509924933,8.378181818181815
14,10,86.0,33.459190368652344,104003.70635054033,8.284044943820223
14,11,86.0,32.49436569213867,164299.97266120548,8.14674033149171
14,12,86.0,31.67670440673828,129893.7891715907,12.93473684210526
14,13,86.0,30.510393142700195,121116.35928873098,15.046530612244894
14,14,86.0,29.657983779907227,88053.45984467001,14.745599999999996
14,15,86.0,28.497028350830078,122721.17732312989,7.600824742268039
14,16,86.0,27.628530502319336,193620.74503030747,13.78093457943925
14,17,86.0,26.52283477783203,267099.96173781884,13.78093457943925
14,18,86.0,25.408754348754883,222015.35737539854,13.78093457943925
14,19,86.0,24.507232666015625,193447.1810532162,13.405090909090907
14,20,86.0,23.355825424194336,356704.4026440154,12.93473684210526
14,21,86.0,22.455530166625977,313293.7934071354,12.93473684210526
14,22,86.0,21.231237411499023,496439.7723757328,13.165714285714284
14,23,86.0,20.412683486938477,261427.8780133574,12.086557377049179
14,24,86.0,19.304988861083984,321505.8806745018,11.891612903225806
14,25,86.0,18.38322639465332,277071.9991038999,14.178461538461537
14,26,86.0,17.2542724609375,212222.6579715999,13.910943396226413
14,27,86.0,16.3645076751709,285375.829924485,11.610708661417322
14,28,86.0,15.408202171325684,279752.79023765516,14.178461538461537
14,29,86.0,14.367264747619629,283687.43365179666,14.178461538461537
14,30,86.0,13.367506980895996,710109.2657094675,14.04342857142857
14,31,86.0,12.139883995056152,792094.1421932002,30.0
14,32,86.0,11.244047164916992,157216.31823054454,18.432
14,33,86.0,10.104331970214844,329008.7896997848,13.910943396226413
14,34,86.0,9.157944679260254,1224106.534252386,30.0
14,35,86.0,8.117826461791992,2984487.371271748,30.0
14,36,86.0,7.110591888427734,3991926.967223234,30.0
14,37,86.0,6.021447658538818,4794606.054065341,30.0
14,38,86.0,5.139466762542725,5948850.609390262,30.0
14,39,86.0,4.043544769287109,8372390.937041427,30.0
14,40,86.0,3.1735808849334717,8479977.687195357,30.0
14,41,86.0,2.0440731048583984,4130761.7321725017,30.0
14,42,86.0,1.223260760307312,9420289.840314277,30.0
14,43,86.0,0.039230506867170334,2774451.335651204,20.19945205479452
14,44,86.0,-0.9341943860054016,432960.60141811264,20.479999999999997
14,45,86.0,-2.093883752822876,23365.72354343867,20.479999999999997
14,46,86.0,-2.899223804473877,596455.8078247027,12.186446280991733
14,47,86.0,-4.066829204559326,4250579.41093667,11.342769230769228
14,48,86.0,-4.939418315887451,2044022.3872734497,9.765298013245031
14,49,86.0,-6.084189414978027,135157.17640880964,20.479999999999997
14,50,86.0,-7.198993682861328,71521.21044414343,20.479999999999997
14,51,86.0,-8.076909065246582,83129.75495056702,20.76845070422535
14,52,86.0,-9.195775032043457,80249.25457818231,6.9554716981132065
14,53,86.0,-10.034598350524902,92781.04500251057,9.765298013245031
14,54,86.0,-11.112593650817871,138031.98785576702,19.402105263157893
14,55,86.0,-12.208953857421875,130253.28996841442,19.402105263157893
14,56,86.0,-13.129629135131836,100035.7262987566,19.402105263157893
14,57,86.0,-14.023653984069824,111743.23060092262,19.150129870129867
14,58,86.0,-15.156195640563965,163726.0633391439,19.150129870129867
14,59,86.0,-16.053110122680664,135728.05507177184,8.013913043478258
14,60,86.0,-17.185396194458008,105493.15910828074,19.926486486486482
14,61,86.0,-18.071828842163086,95013.98923167483,9.963243243243241
14,62,86.0,-19.071765899658203,79510.6996179233,9.896375838926172
14,63,86.0,-20.204708099365234,104649.14091885946,9.765298013245031
14,64,86.0,-21.074508666992188,85397.10788630466,20.76845070422535
14,65,86.0,-22.20932388305664,105753.68618588064,6.274723404255317
14,66,86.0,-23.021699905395508,78134.38899923585,20.19945205479452
14,67,86.0,-24.208295822143555,81958.84969029152,10.239999999999998
14,68,86.0,-25.1588191986084,53195.47955918442,19.150129870129867
14,69,86.0,-26.249492645263672,71927.38450025262,18.6653164556962
14,70,86.0,-27.19901466369629,113780.35019528012,18.904615384615383
14,71,86.0,-28.084800720214844,119237.49301681541,18.904615384615383
15,0,88.0,-28.44305992126465,154577.70763230862,18.904615384615383
15,1,88.0,-27.753332138061523,104028.12832682242,18.904615384615383
15,2,88.0,-26.602313995361328,132878.30087705242,19.150129870129867
15,3,88.0,-25.788169860839844,118949.66934019656,10.09972602739726
15,4,88.0,-24.57546615600586,124836.37361702436,20.19945205479452
15,5,88.0,-23.44076156616211,107880.33986751719,20.479999999999997
15,6,88.0,-22.61290168762207,133396.4412384648,20.479999999999997
15,7,88.0,-21.5186824798584,138703.04595564413,20.479999999999997
15,8,88.0,-20.594980239868164,152409.94069603688,10.169379310344826
15,9,88.0,-19.736196517944336,186002.19836807603,10.239999999999998
15,10,88.0,-18.6054744720459,135568.5719825549,20.19945205479452
15,11,88.0,-17.45802116394043,132136.9338439689,19.402105263157893
15,12,88.0,-16.60663414001465,137516.39161463975,19.150129870129867
15,13,88.0,-15.419576644897461,174291.84779442265,19.150129870129867
15,14,88.0,-14.595401763916016,137439.7553956565,19.150129870129867
15,15,88.0,-13.400856971740723,171597.08727247812,19.150129870129867
15,16,88.0,-12.596519470214844,161343.5311583478,19.402105263157893
15,17,88.0,-11.435827255249023,181589.3807753573,7.927741935483869
15,18,88.0,-10.59998607635498,108905.18342205959,8.10197802197802
15,19,88.0,-9.3886137008667,234558.62433628968,7.4472727272727255
15,20,88.0,-8.57330322265625,265580.0007671034,20.76845070422535
15,21,88.0,-7.392516136169434,1479506.3280615357,15.521684210526313
15,22,88.0,-6.528622627258301,11170936.049491186,15.686808510638294
15,23,88.0,-5.474072456359863,35000000.0,9.963243243243241
15,24,88.0,-4.574330806732178,17644749.562391147,10.608345323741005
15,25,88.0,-3.384676694869995,440411.71632905264,20.19945205479452
15,26,88.0,-2.447542190551758,838978.1749232683,19.926486486486482
15,27,88.0,-1.34492027759552,3809844.921023198,19.926486486486482
15,28,88.0,-0.5665577054023743,8420990.036172487,19.926486486486482
15,29,88.0,0.6402757167816162,7123116.830723885,30.0
15,30,88.0,1.5462528467178345,12361617.351589544,30.0
15,31,88.0,2.6803576946258545,16808579.066743974,30.0
15,32,88.0,3.522020101547241,16602269.136455815,30.0
15,33,88.0,4.652764797210693,12513553.915495858,30.0
15,34,88.0,5.487049579620361,6745105.578600949,30.0
15,35,88.0,6.628346920013428,2053388.8113549447,30.0
15,36,88.0,7.6583333015441895,896050.3118290054,7.372799999999998
15,37,88.0,8.706631660461426,419402.38247149007,13.528073394495411
15,38,88.0,9.707030296325684,694785.5819798933,13.528073394495411
15,39,88.0,10.532588958740234,217154.5387701059,13.405090909090907
15,40,88.0,11.661322593688965,599230.0656409442,11.610708661417322
15,41,88.0,12.5714111328125,223996.9414703805,12.60307692307692
15,42,88.0,13.740856170654297,889458.4700114434,11.430697674418603
15,43,88.0,14.576802253723145,965073.3530898629,11.519999999999998
15,44,88.0,15.75786018371582,810329.8340817151,10.31160839160839
15,45,88.0,16.555654525756836,565215.9920731962,8.378181818181815
15,46,88.0,17.775835037231445,763513.3677181174,9.765298013245031
15,47,88.0,18.597984313964844,862929.4512181429,11.988292682926827
15,48,88.0,19.772167205810547,844934.8565904887,10.239999999999998
15,49,88.0,20.60596466064453,52059.99445107044,18.6653164556962
15,50,88.0,21.76693344116211,1041454.9729974184,12.822260869565216
15,51,88.0,22.604366302490234,871364.7978577057,12.93473684210526
15,52,88.0,23.776762008666992,581886.5893812715,11.004179104477611
15,53,88.0,24.933324813842773,606971.4728752915,9.765298013245031
15,54,88.0,25.783096313476562,336140.7022304647,13.65333333333333
15,55,88.0,26.67285919189453,187920.79546240284,13.65333333333333
15,56,88.0,27.761184692382812,192517.30224682027,13.165714285714284
15,57,88.0,28.62714958190918,228113.55033836007,13.049203539823008
15,58,88.0,29.705556869506836,196479.8318066928,13.049203539823008
15,59,88.0,30.61365509033203,184479.4996783838,12.93473684210526
15,60,88.0,31.696319580078125,171961.13200873815,12.93473684210526
15,61,88.0,32.780330657958984,142680.93331149284,12.822260869565216
15,62,88.0,33.69496154785156,206132.36655288393,8.426057142857141
15,63,88.0,34.82205581665039,152166.82536578484,12.496271186440676
15,64,88.0,35.67127990722656,167564.69597036415,12.60307692307692
15,65,88.0,36.906044006347656,281549.7025488296,15.046530612244894
15,66,88.0,37.80619430541992,921372.4236789661,11.988292682926827
15,67,88.0,38.86988830566406,1503947.1517943451,11.796479999999997
15,68,88.0,39.68715286254883,896649.1653252845,13.65333333333333
15,69,88.0,40.85219192504883,1933927.83059453,7.158058252427184
15,70,88.0,41.66291809082031,2702247.9559651217,9.102222222222222
15,71,88.0,43.02662658691406,26585156.888104245,19.402105263157893
